OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
1059,2,1059,293301,2933.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1227123.852,5251.889555
1060,2,1060,293302,2933.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1625200.359,5639.699666
1061,1,1061,293304,2933.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,826696.5273,3646.516114
1062,1,1062,293306,2933.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,893176.3398,4231.116277
1063,1,1063,293307,2933.07,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,491886.3945,3362.762637
1064,2,1064,294110,2941.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1436114.934,6124.606613
1065,2,1065,294120,2941.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,2266146.313,6280.578853
1066,2,1066,294200,2942,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1384592.891,4735.24008
1067,2,1067,294301,2943.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1035122.004,4286.744024
1068,1,1068,294302,2943.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1219598.516,5376.525445
1069,2,1069,294410,2944.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1210393.387,4623.428015
1070,2,1070,294421,2944.21,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,977270.6797,6032.292429
1071,1,1071,294510,2945.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,752172.207,3615.627011
1072,1,1072,294520,2945.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,702609.1523,3500.589069
1073,1,1073,294610,2946.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1195716.906,4389.41189
1074,1,1074,294620,2946.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1221541.832,4656.651401
1075,1,1075,294701,2947.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,2545212.984,7285.654323
1076,1,1076,294810,2948.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,465056.8164,2779.331654
1077,1,1077,294820,2948.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,556517.7227,3012.53086
1078,1,1078,294830,2948.3,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1285385.297,5025.824524
1079,1,1079,294900,2949,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,935257.2617,5004.032885
1080,1,1080,295103,2951.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,2985380.586,9373.05829
1081,1,1081,296210,2962.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,811365.418,3525.049001
1082,1,1082,296220,2962.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,777677.8594,3522.067194
1083,1,1083,296300,2963,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1541218.879,6250.495089
1084,1,1084,296401,2964.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1432524.992,5223.272174
1085,1,1085,296402,2964.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1516735.445,6258.49971
1086,1,1086,296500,2965,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1317703.09,5094.485079
1087,1,1087,296600,2966,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1220702.398,4504.14747
1088,1,1088,296901,2969.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,894839.0742,4162.417084
1089,1,1089,296902,2969.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,714853.668,4400.584461
1090,1,1090,297001,2970.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,992070.2305,5462.455762
1091,1,1091,297002,2970.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1111377.949,4578.191961
1092,1,1092,297110,2971.1,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,706695.8438,3362.750381
1093,1,1093,297120,2971.2,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,617479.6406,3706.332237
1094,1,1094,297201,2972.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,585484.3984,3038.635174
1095,1,1095,297202,2972.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,834517.4727,3663.850411
1096,1,1096,297300,2973,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,3473324.977,9664.390741
1097,1,1097,297400,2974,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,4417858.418,9554.535494
1098,1,1098,297501,2975.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,4768525.648,10318.5271
1099,1,1099,297502,2975.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1393722.371,6451.274766
1100,1,1100,297601,2976.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,3697678.66,12258.53244
1101,1,1101,297602,2976.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,901419.7891,4520.897188
1572,2,1572,500100,5001,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA HABRA HEIGHTS,,INCORPORATED CITY,6,Gateway Planning Area,14649753.13,18943.55813
1573,2,1573,500202,5002.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,6,Gateway Planning Area,9264297.848,15212.32951
1574,1,1574,500203,5002.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,2724385.398,8565.591469
1575,1,1575,500204,5002.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA HABRA HEIGHTS,,INCORPORATED CITY,10,Gateway Planning Area,7749342.531,14898.67857
1576,2,1576,500300,5003,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,NORTH WHITTIER,UNINCORPORATED AREA,6,Gateway Planning Area,13070381.88,16705.8271
1577,1,1577,500402,5004.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1948696.965,5658.88966
1578,2,1578,500403,5004.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,3210908.5,11462.38258
1579,2,1579,500404,5004.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,1710112.027,5554.567042
1580,2,1580,500500,5005,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,975233.6094,4350.460929
1581,2,1581,500600,5006,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,1726069.5,5435.795612
1582,2,1582,500700,5007,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,4737558.926,9517.579492
1583,1,1583,500800,5008,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,2842732.379,7010.072251
1584,1,1584,500900,5009,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,2316483.918,6308.882951
1585,1,1585,501001,5010.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,WEST WHITTIER - LOS NIETOS,UNINCORPORATED AREA,10,Gateway Planning Area,1044794.094,4288.207478
1586,1,1586,501002,5010.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,WEST WHITTIER - LOS NIETOS,UNINCORPORATED AREA,10,Gateway Planning Area,2147740.637,6173.022371
1587,1,1587,501200,5012,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED/UNINCORPORATED,10,Gateway Planning Area,2050856.184,6470.83042
1588,1,1588,501301,5013.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1260315.387,5809.637175
1589,1,1589,501302,5013.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1667291.449,5677.781301
1590,1,1590,501400,5014,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1547337.535,5578.438152
1591,2,1591,501501,5015.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,NORTH WHITTIER,UNINCORPORATED AREA,6,Gateway Planning Area,9257604.586,18220.5298
1592,1,1592,501503,5015.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1173538.977,4616.343731
1593,1,1593,501504,5015.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1086953.68,4588.232189
1594,2,1594,501600,5016,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED/UNINCORPORATED,6,Gateway Planning Area,15033553.73,18792.05747
1595,1,1595,501700,5017,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,2029027.09,6286.197253
1596,1,1596,501802,5018.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1130208.207,5154.638707
1597,1,1597,501803,5018.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,863612.7109,4094.653595
1598,1,1598,501804,5018.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,775917.2188,4109.541796
1599,1,1599,501900,5019,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,2030529.656,6223.650442
1600,1,1600,502003,5020.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,937963.1836,3927.244089
1601,1,1601,502004,5020.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1945409.426,6497.234828
1602,1,1602,502005,5020.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1518875.121,5937.908363
1603,1,1603,502100,5021,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED/UNINCORPORATED,10,Gateway Planning Area,2823562.945,7899.027862
1604,1,1604,502200,5022,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,WEST WHITTIER - LOS NIETOS,UNINCORPORATED AREA,10,Gateway Planning Area,2532467.348,6767.185225
1605,1,1605,502303,5023.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,WEST WHITTIER - LOS NIETOS,UNINCORPORATED AREA,10,Gateway Planning Area,3398754.867,8085.311794
1606,1,1606,502401,5024.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1378359.883,4880.428808
1607,1,1607,502402,5024.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1320860.992,4773.591159
1608,2,1608,502500,5025,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,7,Gateway Planning Area,5562157.043,10439.90829
1609,1,1609,502602,5026.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1841457.145,6066.16513
1610,1,1610,502603,5026.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1436445.008,5315.523123
1611,1,1611,502604,5026.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PICO RIVERA,,INCORPORATED CITY,10,Gateway Planning Area,1430941.438,6350.556284
1612,1,1612,502700,5027,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,SANTA FE SPRINGS,,INCORPORATED CITY,10,Gateway Planning Area,10120679.53,16330.79415
1613,1,1613,502801,5028.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,SANTA FE SPRINGS,,INCORPORATED CITY,10,Gateway Planning Area,3245012.258,7308.882621
1614,1,1614,502901,5029.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1816967.691,5536.926959
1615,1,1615,503000,5030,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1934681.383,5926.979232
1616,1,1616,503103,5031.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1586146.961,5701.925931
1617,1,1617,503104,5031.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,796044.5625,4022.501852
1618,1,1618,503105,5031.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1617077.539,6182.244831
1619,1,1619,503106,5031.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1346583.668,5341.525021
1620,1,1620,503201,5032.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1958574.445,5568.861939
1621,1,1621,503202,5032.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1661815.141,5864.956269
1622,1,1622,503301,5033.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,1590027.004,5299.011023
1623,1,1623,503302,5033.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,2251802.484,6541.900117
1624,1,1624,503401,5034.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,2843459.121,6937.881813
1625,1,1625,503402,5034.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,WHITTIER,,INCORPORATED CITY,10,Gateway Planning Area,2355994.09,6553.526113
1626,1,1626,503501,5035.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,2244254.488,8188.812036
1627,1,1627,503502,5035.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1781531.055,6483.674942
1628,1,1628,503601,5036.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,2025797.723,6179.890753
1629,1,1629,503602,5036.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,4806753.07,9441.234353
1630,1,1630,503701,5037.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,1685969.219,5730.187789
1631,1,1631,503702,5037.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SOUTH WHITTIER - SUNSHINE ACRES,UNINCORPORATED AREA,10,Gateway Planning Area,2424569.043,7029.837749
1632,1,1632,503704,5037.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,2189115.461,6798.760067
1633,1,1633,503705,5037.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,1712617.965,6614.854611
1634,1,1634,503801,5038.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,1863158.43,6765.665639
1635,1,1635,503802,5038.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,1928049.844,5749.599547
1636,1,1636,503901,5039.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,1316525.66,5943.297522
1637,1,1637,503902,5039.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,7664849.586,12896.22734
1638,1,1638,504001,5040.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,2018681.285,6662.171396
1639,1,1639,504002,5040.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,2246914.375,6574.747123
1640,1,1640,504101,5041.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LA MIRADA,,INCORPORATED CITY,10,Gateway Planning Area,1773750.586,5832.160101
1641,1,1641,504200,5042,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,SANTA FE SPRINGS,,INCORPORATED/UNINCORPORATED,10,Gateway Planning Area,11243655.72,20362.17154
1683,2,1683,532302,5323.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,COMMERCE,,INCORPORATED CITY,9,Gateway Planning Area,4805814.406,11661.29573
1684,2,1684,532303,5323.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,COMMERCE,,INCORPORATED CITY,7,Gateway Planning Area,11039630.39,16930.7029
1685,2,1685,532304,5323.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,COMMERCE,,INCORPORATED CITY,7,Gateway Planning Area,11810858.18,17722.85938
1686,1,1686,532500,5325,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,HUNTINGTON PARK,,INCORPORATED CITY,10,Gateway Planning Area,1485221.898,7085.079262
1687,1,1687,532605,5326.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,HUNTINGTON PARK,,INCORPORATED CITY,10,Gateway Planning Area,764801.5039,3818.673619
