OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
2008,1,2008,574800,5748,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1608171.363,5620.464314
2009,1,2009,574901,5749.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1947168.582,6231.712587
2010,1,2010,574902,5749.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1166086.445,4828.400086
2011,1,2011,575001,5750.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1415511,6692.699797
2012,1,2012,575002,5750.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1400624.578,5477.214802
2013,1,2013,575101,5751.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,610303.8164,3731.295554
2014,1,2014,575102,5751.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,589185.75,3395.998329
2015,1,2015,575103,5751.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,696865.9219,3371.702727
2016,1,2016,575201,5752.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,822369.3242,3876.43076
2017,1,2017,575202,5752.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,586504.0664,3391.72176
2018,1,2018,575300,5753,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,940610.9609,3880.653932
2019,1,2019,575401,5754.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1291649.766,4620.943051
2020,1,2020,575402,5754.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,469980.0039,2914.946555
2021,1,2021,575801,5758.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,633028.7852,3164.48551
2022,1,2022,575802,5758.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,465737.0508,2903.498925
2023,1,2023,575803,5758.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,289636.6445,2538.38452
2024,1,2024,575901,5759.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,704603.0469,3560.820022
2025,1,2025,575902,5759.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,508582.1094,2876.00836
2026,1,2026,576001,5760.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,4564171.016,9822.501362
2027,1,2027,576200,5762,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1010830.508,4115.913013
2028,1,2028,576301,5763.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,796017.8867,3581.892469
2029,1,2029,576302,5763.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,469751.4688,2909.968375
2030,1,2030,576401,5764.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,470208.3477,2913.104624
2031,1,2031,576402,5764.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,470830.0195,2913.987017
2032,1,2032,576403,5764.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,470964.6133,2915.679858
2033,1,2033,576501,5765.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,422766.2852,2677.980589
2034,1,2034,576502,5765.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,446325.1992,2949.456536
2035,1,2035,576503,5765.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,452375.6484,2906.683459
2036,1,2036,576601,5766.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,713131.5742,4268.017716
2037,1,2037,576602,5766.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,7241740.188,16284.00892
2038,1,2038,576700,5767,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,3637659.77,11859.09928
2039,1,2039,576801,5768.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,746052.6563,3656.075884
2040,1,2040,576802,5768.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,678746.0859,3402.794315
2041,1,2041,576901,5769.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,645622.4805,3395.950609
2042,1,2042,576903,5769.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,471220.9453,2912.233725
2043,1,2043,576904,5769.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,531233.2109,3158.036339
2044,1,2044,577000,5770,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2682769.184,7955.393284
2045,1,2045,577100,5771,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1763418.895,5331.778432
2046,1,2046,577200,5772,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,5102548.82,14467.62327
2047,1,2047,577300,5773,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,4661735.23,10722.27343
2048,1,2048,577400,5774,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,936185.582,4353.510441
2049,1,2049,577501,5775.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1975439.824,5678.758271
2050,1,2050,577504,5775.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,5874073.664,13517.2868
2051,1,2051,577602,5776.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2015649.871,6359.10376
2052,1,2052,577604,5776.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2216250.668,10668.12403
2053,1,2053,577605,5776.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2645127.906,7310.785716
2054,1,2054,577606,5776.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1679642.84,6423.281325
2055,1,2055,577700,5777,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1827579.844,6960.792581
2056,1,2056,577800,5778,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,DOWNEY,,INCORPORATED CITY,10,Gateway Planning Area,2560670.84,8313.636337
2057,1,2057,577900,5779,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2573095.027,7741.855344
2058,1,2058,578000,5780,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2680823.227,8277.01642
2059,1,2059,578100,5781,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,2492679.242,6978.069575
2060,1,2060,599000,5990,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,AVALON,,INCORPORATED CITY,8,Coastal Islands Planning Area,5523925.891,11221.81741
2061,1,2061,599100,5991,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,SANTA CATALINA ISLAND,UNINCORPORATED AREA,8,Coastal Islands Planning Area,2054633958,283589.5072
2151,1,2151,609900,6099,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,,LA RAMBLA,UNINCORPORATED AREA,11,South Bay Planning Area,771062.5859,5180.84782
2183,2,2183,650001,6500.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2342145.523,6261.020705
2184,2,2184,650003,6500.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,738764.0859,3534.463828
2185,2,2185,650004,6500.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1113470.313,4313.133643
2186,2,2186,650101,6501.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2767952.621,6803.844023
2187,1,2187,650102,6501.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1239509.57,4934.399612
2188,2,2188,650200,6502,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,3524738.758,11087.71338
2189,2,2189,650300,6503,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2728605.055,7804.043283
2190,1,2190,650401,6504.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,5098226.59,11834.99978
2191,2,2191,650501,6505.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1443318.59,4999.224592
2192,2,2192,650502,6505.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1937955.184,5723.794111
2193,2,2193,650603,6506.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1854844.422,5941.577036
2194,1,2194,650604,6506.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,749013.332,3485.697656
2195,1,2195,650605,6506.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,709013.2383,3388.876201
2196,1,2196,650606,6506.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1065726.555,5876.227299
2197,1,2197,650607,6506.07,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,735018.2969,4114.879662
2198,1,2198,650701,6507.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2915095.434,6856.626786
2199,2,2199,650702,6507.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2032642.723,6055.202321
2200,1,2200,650801,6508.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1076098.453,5063.122574
2201,1,2201,650802,6508.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,795754.5273,4548.48232
2202,2,2202,650901,6509.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,5151812.473,10874.41441
2203,1,2203,650903,6509.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1537877.293,6269.821366
2204,1,2204,650904,6509.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1357999.094,5942.595316
2205,1,2205,651001,6510.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2060096.75,7013.477943
2206,1,2206,651002,6510.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1719707.813,5697.447359
2207,1,2207,651101,6511.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,8094081.648,13815.58603
2208,1,2208,651102,6511.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1219326.246,5150.885845
2209,2,2209,651201,6512.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2531599.41,6357.603733
2210,1,2210,651221,6512.21,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1011357.305,4178.249413
2211,1,2211,651222,6512.22,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2221154.078,6645.090382
2212,1,2212,651302,6513.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,3467962.344,11537.672
2213,2,2213,651304,6513.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,3258653.418,9750.562467
2214,1,2214,651401,6514.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,1459688.547,8178.202911
2215,1,2215,651402,6514.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,2655323.027,8707.2541
2216,1,2216,670001,6700.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOMITA,,INCORPORATED CITY,11,South Bay Planning Area,1363635.328,6092.288072
2217,1,2217,670002,6700.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOMITA,,INCORPORATED CITY,11,South Bay Planning Area,1258518.684,4682.960085
2218,1,2218,670003,6700.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOMITA,,INCORPORATED CITY,11,South Bay Planning Area,2171974.254,6794.431964
2219,1,2219,670101,6701.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOMITA,,INCORPORATED CITY,11,South Bay Planning Area,1597939.125,8328.469082
2220,1,2220,670102,6701.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOMITA,,INCORPORATED CITY,11,South Bay Planning Area,797576.4375,4634.891453
2221,1,2221,670201,6702.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,ROLLING HILLS ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,7083324.535,18931.14671
2222,1,2222,670202,6702.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,ROLLING HILLS ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,4331291.777,9950.672717
2223,1,2223,670324,6703.24,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PALOS VERDES ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,7742973.953,17496.14048
2224,1,2224,670326,6703.26,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PALOS VERDES ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,6602887.352,15022.77541
2225,1,2225,670328,6703.28,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,PALOS VERDES ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,7241872.172,14315.36493
2226,1,2226,670405,6704.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,2176164.734,8161.571014
2227,1,2227,670406,6704.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,ROLLING HILLS ESTATES,,INCORPORATED CITY,11,South Bay Planning Area,1723647.203,5357.732757
2228,1,2228,670407,6704.07,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,1825363.016,6411.423699
2229,1,2229,670413,6704.13,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,3173720.09,7730.216498
2230,1,2230,670416,6704.16,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,6802694.84,12262.21995
2231,1,2231,670417,6704.17,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,2933762.109,7582.579688
2232,1,2232,670418,6704.18,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,3668105.258,9222.812742
2233,1,2233,670500,6705,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,ROLLING HILLS,,INCORPORATED CITY,11,South Bay Planning Area,11236058.06,17711.7902
2234,1,2234,670603,6706.03,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,5655116.758,13536.8698
2235,1,2235,670604,6706.04,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,25517762.99,39451.72097
2236,1,2236,670701,6707.01,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,4182293.66,12292.8317
2237,1,2237,670702,6707.02,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,RANCHO PALOS VERDES,,INCORPORATED CITY,11,South Bay Planning Area,9848011.133,22598.43304
2464,2,2464,980005,9800.05,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,TORRANCE,,INCORPORATED CITY,11,South Bay Planning Area,5892224.434,11621.1059
2465,1,2465,980006,9800.06,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,4893417.844,14062.17968
2466,1,2466,980007,9800.07,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,3924118.203,8865.651433
2470,1,2470,980011,9800.11,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,1996823.957,6454.553997
2471,1,2471,980012,9800.12,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,DOWNEY,,INCORPORATED CITY,10,Gateway Planning Area,1329267.809,5806.415894
2473,2,2473,980014,9800.14,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,10,South Bay Planning Area,10818011.4,25008.41577
2474,1,2474,980015,9800.15,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,7849842.773,13149.74446
2475,3,2475,980016,9800.16,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,VERNON,,INCORPORATED CITY,9,Gateway Planning Area,19628996.61,28803.97015
2477,1,2477,980018,9800.18,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,10763890.19,20388.98538
2488,1,2488,980031,9800.31,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LOS ANGELES,,INCORPORATED CITY,10,Gateway Planning Area,37622615.66,30526.04477
2489,1,2489,980033,9800.33,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,LONG BEACH,,INCORPORATED CITY,10,Gateway Planning Area,41528194.63,28538.57865
2490,1,2490,980034,9800.34,4TH SUP. DISTRICT,4TH DISTRICT: JANICE HAHN,4,SANTA FE SPRINGS,,INCORPORATED CITY,10,Gateway Planning Area,9401896.793,22491.72407